,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,User,Text,Date,Hashtags
10853,20856,22776,24900,24900,CNBCTV18News,"#COVID19 &amp; subsequent lockdown has impacted Bollywood that employs over 5 Lk people. Thousands of jobs have been lost and many releases postponed; In this special ground report, @PriyaSheth7 speaks to people from across the industry on the new normal for the TV &amp; movie biz",2020-07-30 09:03:44+00:00,#COVID19
10863,20873,22794,24920,24920,AfriMiningNews,"Steel producer ArcelorMittal South Africa Ltd. fell deeper into a half-year loss as demand for #steel dropped due to #Covid19 and output declined after operations were shut during a #lockdown, the company said on Thursday. @ArcelorMittal #SouthAfrica",2020-07-30 08:51:39+00:00,#steel #Covid19 #lockdown #SouthAfrica
10870,20887,22811,24940,24940,SakalMediaNews,जितके कोरोना बाधित तितक्यांचीच मात! एका दिवसात आढळलेल्‍या संशयितांचा हा तर सर्वोच्च आकडा... #nashik #marathinews #sakal #sakalnews #viral #viralnews #digital #digitalnews #covid19 #coronavirus #lockdown #people #Police #doctors,2020-07-30 08:42:08+00:00,#nashik #marathinews #sakal #sakalnews #viral #viralnews #digital #digitalnews #covid19 #coronavirus #lockdown #people #Police #doctors
10872,20891,22816,24945,24945,polimernews,#BREAKING || ஆகஸ்ட் ஊரடங்கு - பேருந்துகள் இயங்காது #TamilNadu | #LockDown | #Covid19 | #LockDownExtension | #UnLock3Guidelines,2020-07-30 08:39:01+00:00,#BREAKING #TamilNadu #LockDown #Covid19 #LockDownExtension #UnLock3Guidelines
10873,20893,22818,24947,24947,polimernews,#BREAKING || எங்கெங்கு தரிசனத்திற்கு அனுமதி? #TamilNadu | #Temple | #LockDown | #Covid19 | #LockDownExtension | #UnLock3Guidelines,2020-07-30 08:36:35+00:00,#BREAKING #TamilNadu #Temple #LockDown #Covid19 #LockDownExtension #UnLock3Guidelines
10890,20924,22852,24985,24985,SakalMediaNews,तब्बल ४४ कामगारांना कोरोना होण्यामागे कंपनीचा तो हलगर्जीपणाच कारणीभूत..इतर कंपन्यांचेही धाबे दणाणले! #nashik #marathinews #sakal #sakalnews #viralnews #digital #digitalnews #covid19 #coronavirus #lockdown #people #Police #doctors #company #employee,2020-07-30 08:17:31+00:00,#nashik #marathinews #sakal #sakalnews #viralnews #digital #digitalnews #covid19 #coronavirus #lockdown #people #Police #doctors #company #employee
10892,20928,22857,24991,24991,polimernews,#BREAKING || ஆகஸ்ட் 15ந் தேதி சுதந்திர தினம் கொண்டாட அனுமதி #Aug15 | #IndianIndependenceDay | #TamilNadu | #LockDown | #Covid19 | #LockDownExtension | #UnLock3Guidelines,2020-07-30 08:15:05+00:00,#BREAKING #Aug15 #IndianIndependenceDay #TamilNadu #LockDown #Covid19 #LockDownExtension #UnLock3Guidelines
10893,20930,22860,24994,24994,polimernews,#BREAKING || ஆகஸ்ட் ஊரடங்கு - எவற்றுக்கெல்லாம் தளர்வு? #TamilNadu | #LockDown | #Covid19 | #LockDownExtension | #UnLock3Guidelines,2020-07-30 08:13:47+00:00,#BREAKING #TamilNadu #LockDown #Covid19 #LockDownExtension #UnLock3Guidelines
10903,20949,22879,25017,25017,EngNewsZA,"IPA has developed a complete end-to-end #ProjectManagement solution to companies and landlords wanting to reopen their companies after the #Covid19 #lockdown measures have been lifted, writes Halima Frost in this week's Project Management feature. | https://tinyurl.com/y3xkj2co",2020-07-30 08:01:56+00:00,#ProjectManagement #Covid19 #lockdown
10915,20972,22906,25046,25046,news7tamil,"#BREAKING பள்ளிகள், கல்லூரிகள் உள்ளிட்ட நிறுவனங்களுக்கு அனுமதி இல்லை - தமிழக அரசு #Lockdown | #EdappadiPalaniswami | #Tamilnadu | #Covid19 | @CMOTamilNadu",2020-07-30 07:46:14+00:00,#BREAKING #Lockdown #EdappadiPalaniswami #Tamilnadu #Covid19
10920,20982,22916,25056,25056,news7tamil,#BREAKING சமூக இடைவெளி உள்ளிட்ட வழிமுறைகளை பின்பற்றி சுதந்திர தினத்தை கொண்டாடலாம்! - தமிழக அரசு #Lockdown | #EdappadiPalaniswami | #Tamilnadu | #Covid19 | @CMOTamilNadu,2020-07-30 07:41:35+00:00,#BREAKING #Lockdown #EdappadiPalaniswami #Tamilnadu #Covid19
10926,20994,22930,25071,25071,News1bharat,"Tamil Nadu extends #COVID19 lockdown across the state till August 31 midnight, with certain relaxations. Complete lockdown on Sundays. #lockdownextension #tamilnadu",2020-07-30 07:38:31+00:00,#COVID19 #lockdownextension #tamilnadu
10930,21002,22940,25081,25081,NewsMobileIndia,"Tamil Nadu extends #COVID19 lockdown across the state till August 31 midnight, with certain relaxations. Complete lockdown on Sundays: Reports ANI https://bit.ly/33bwTlw",2020-07-30 07:36:31+00:00,#COVID19
10936,21014,22952,25093,25093,WeForNews,"Tamil Nadu extends #COVID19 lockdown across the state till August 31 midnight, with certain relaxations. Complete lockdown on Sundays.",2020-07-30 07:32:41+00:00,#COVID19
10950,21041,22981,25127,25127,news7tamil,"#BREAKING இ- பாஸ் நடைமுறைகளில் மாற்றம் இல்லை! மாவட்டம் விட்டு மாவட்டம் செல்லவும், வெளி மாநிலங்களுக்கு செல்லவும் இ-பாஸ் கட்டாயம்! #Lockdown | #EdappadiPalaniswami | #Tamilnadu | #Covid19 | @CMOTamilNadu",2020-07-30 07:18:32+00:00,#BREAKING #Lockdown #EdappadiPalaniswami #Tamilnadu #Covid19
10956,21052,22992,25142,25142,SakalMediaNews,शिक्षणासाठी काय पण! नवेदकडे फी भरण्यासाठीही नव्हते पैसे..अखेर चपला विकत यश मिळवलेच.... #nashik #marathinews #sakal #sakalnews #viral #viralnews #digital #digitalnews #covid19 #coronavirus #lockdown #SSCresults2020 #success,2020-07-30 07:09:44+00:00,#nashik #marathinews #sakal #sakalnews #viral #viralnews #digital #digitalnews #covid19 #coronavirus #lockdown #SSCresults2020 #success
10981,21099,23046,25200,25200,NewsDrv,"31 अगस्त तक राज्य में तालाबंदी; किस पर है प्रतिबंध और किसे मिली छुट, जानने के लिये पढिये http://dhruvrajview.com/3361/ #Lockdown #coronavirus #covid19 @CMOMaharashtra @mybmc",2020-07-30 06:41:41+00:00,#Lockdown #coronavirus #covid19
10986,21109,23057,25212,25212,NewsMobileIndia,"#Odisha: Amid #COVID19 lockdown in #Bhubaneswar, police officials deployed at various check posts were seen checking commuters today morning. The capital city will be under the lockdown till July 31. ",2020-07-30 06:33:36+00:00,#Odisha #COVID19 #Bhubaneswar
10997,21131,23081,25237,25237,COVIDNewsByMIB," #CoronaVirusUpdates: India's #COVID19 recovery rate crosses 64% and improves to 64.44% as on July 30, 2020 Steady improvement in India's COVID-19 recovery rate since #lockdown initiation on March 25, 2020 #IndiaFightsCorona @ICMRDELHI Via @MoHFW_INDIA",2020-07-30 06:20:08+00:00,#CoronaVirusUpdates #COVID19 #lockdown #IndiaFightsCorona
11003,21140,23090,25247,25247,SakalMediaNews,महाराष्ट्र कुस्ती चँपियनची दहावीच्या आखाड्यातही बाजी..! #nashik #marathinews #sakal #sakalnews #viral #viralnews #digital #digitalnews #covid19 #coronavirus #lockdown #study #boardexams #sscresult2020,2020-07-30 06:13:09+00:00,#nashik #marathinews #sakal #sakalnews #viral #viralnews #digital #digitalnews #covid19 #coronavirus #lockdown #study #boardexams #sscresult2020
11007,21148,23098,25256,25256,news7tamil,#BREAKING | “ அரசின் விரைவான நடவடிக்கைகளால் சென்னையில் கொரோனா பாதிப்பு குறைந்துள்ளது” - முதல்வர் பழனிசாமி http://www.ns7.tv | @CMOTamilNadu | #Covid19 | #Lockdown | #Chennai | @AIADMKOfficial,2020-07-30 06:03:19+00:00,#BREAKING #Covid19 #Lockdown #Chennai
11015,21163,23113,25273,25273,SakalMediaNews,वेळ सायंकाळची...अचानक गावात येणाऱ्या रुग्णवाहिकेकडे वळल्या ग्रामस्थांच्या नजरा..तीन तासांचा नाट्यमय प्रकार! #nashik #marathinews #sakal #sakalnews #viral #viralnews #digital #digitalnews #covid19 #coronavirus #lockdown #people #Police #doctors #village,2020-07-30 05:51:09+00:00,#nashik #marathinews #sakal #sakalnews #viral #viralnews #digital #digitalnews #covid19 #coronavirus #lockdown #people #Police #doctors #village
11016,21164,23115,25275,25275,news7tamil,#BREAKING | முதல்வர் பழனிசாமி உரை! http://www.ns7.tv | @CMOTamilNadu | #Covid19 | #Lockdown | #Chennai | @AIADMKOfficial,2020-07-30 05:49:46+00:00,#BREAKING #Covid19 #Lockdown #Chennai
11020,21172,23123,25283,25283,Thalayangamnews,கோவிட்-19 நோய் தொற்றை கட்டுப்படுத்த அரசின் நடவடிக்கைகளுக்கு பொதுமக்கள் முழு ஒத்துழைப்பு அளிக்க வேண்டும் - மக்கள் நல்வாழ்வுத்துறை அமைச்சர் டாக்டர் விஜயபாஸ்கர். #Lockdown #TamilNadu #Corona #StaySafe #COVID19 #Thalayangam,2020-07-30 05:46:36+00:00,#Lockdown #TamilNadu #Corona #StaySafe #COVID19 #Thalayangam
11023,21178,23130,25291,25291,airnews_Chennai,கோவிட்-19 நோய் தொற்றை கட்டுப்படுத்த அரசின் நடவடிக்கைகளுக்கு பொதுமக்கள் முழு ஒத்துழைப்பு அளிக்க வேண்டும் - மக்கள் நல்வாழ்வுத்துறை அமைச்சர் டாக்டர் விஜயபாஸ்கர். #Lockdown | #TamilNadu | #Corona | #StaySafe | #COVID19,2020-07-30 05:40:29+00:00,#Lockdown #TamilNadu #Corona #StaySafe #COVID19
11036,21204,23159,25322,25322,GetNewsd,"Flight operations at the airport will remain suspended on 5th, 8th,16th,17th, 23rd, 24th & 31st August 2020 as per the lockdown announced by West Bengal government: Kolkata Airport #Coronavirus #Covid19 ",2020-07-30 05:10:05+00:00,#Coronavirus #Covid19
11039,21210,23165,25328,25328,TrueSinews,"#lockdown #SocialDistancing #twometresapart #masks #furlough Getting the picture, yet? #COVID19(84) ",2020-07-30 05:00:36+00:00,#lockdown #SocialDistancing #twometresapart #masks #furlough #COVID19
11053,21236,23193,25359,25359,news7tamil,"#BREAKING இந்தியாவில் முதல்முறையாக ஒரே நாளில் 50,000க்கும் மேற்பட்டோருக்கு கொரோனா தொற்று உறுதி! #CoronaVirus | #Covid19 | #Lockdown ",2020-07-30 04:28:19+00:00,#BREAKING #CoronaVirus #Covid19 #Lockdown
11196,21505,23482,25670,25670,NENowNews,21 people have died of COVID19 infections in Tripura @BjpBiplab #COVID19India @WHO #lockdown #lockdownindia,2020-07-29 19:51:16+00:00,#COVID19India #lockdown #lockdownindia
11204,21519,23497,25685,25685,NewsbyMorB," After Ecuador eased its lockdown, the virus surged in Quito - https://pandemic.pwastart.com/latest-news/after-ecuador-eased-its-lockdown-the-virus-surged-in-quito/?utm_source=AP CLICK to read Virus BREAKING Live News 24/7 PLEASE RT and FOLLOW #virus #outbreak #pandemic #sars #ebola #COVID2019 #COVID19 #coronavirus",2020-07-29 19:30:31+00:00,#virus #outbreak #pandemic #sars #ebola #COVID2019 #COVID19 #coronavirus
11230,21565,23544,25733,25733,UCR_ScienceNews,"""Finding #Purpose Amid The #Quarantine Chaos"" by Marilyn Corrales @UCRiverside, a first-year #medicalstudent @UCRSoM who would like to pursue a career in #surgery or #internalmedicine: https://wp.me/p3euZ1-5e9 via @inTrainingDoc #opinion #coronavirus #COVID19 #COVID__19 #lockdown",2020-07-29 18:30:18+00:00,#Purpose #Quarantine #medicalstudent #surgery #internalmedicine #opinion #coronavirus #COVID19 #COVID__19 #lockdown
11231,21567,23546,25735,25735,ROINJNews,"Nationally, the report found the #housing market's activity in June was up when compared to the depressed levels of recent months, but also increased from June 2019, reflecting the pent-up desire to buy homes throughout the #lockdown months/ #COVID19 ",2020-07-29 18:30:00+00:00,#housing #lockdown #COVID19
11278,21656,23640,25833,25833,corona_scotnews,First Minister gives strongest hint that schools will return full-time but warns lockdown limbo will disappoint businesses http://dlvr.it/RccVlk #coronavirus #covid19,2020-07-29 17:00:02+00:00,#coronavirus #covid19
11291,21681,23666,25861,25861,NewsHour,"Under #COVID19, Florida resisted lockdown. @GovRonDeSantis dismissed scientists and reopened. Cases soared, overwhelming hospitals. Thousands died. Then, Florida altered how it counted ICU beds. (thread) MORE:",2020-07-29 16:44:24+00:00,#COVID19
11308,21714,23701,25898,25898,NewsInTday,"#COVID19 #Unlock3 in India: Night curfew lifted, gyms to open from 5 Aug; lockdown till 31 Aug in containment zones ",2020-07-29 16:28:38+00:00,#COVID19 #Unlock3
11324,21743,23730,25927,25927,CDAfricaNews,"Pandemic making migrant crisis worse Since #COVID19 pandemic has prompted most nations to impose travel restrictions, and with much of the world in lockdown, one might think the number of migrants crossing into the European Union had slowed to a trickle http://global.chinadaily.com.cn/a/202007/29/WS5f20d005a31083481725cba3.html",2020-07-29 16:02:51+00:00,#COVID19
11346,21784,23773,25971,25971,NewscheckerIn,The Centre released guidelines for Unlock 3: third phase in the easing of restrictions put in place to curb the spread of COVID-19. This will come in to effect from 1 August. Bihar government has dispelled rumours of a statewide lockdown till 16 August. #CoronavirusFacts #COVID19 ,2020-07-29 15:43:14+00:00,#CoronavirusFacts #COVID19
